-2.0,1.0
-1.9595959595959596,1.0
-1.9191919191919191,1.0
-1.878787878787879,1.0
-1.8383838383838385,1.0
-1.797979797979798,1.0
-1.7575757575757576,1.0
-1.7171717171717171,1.0
-1.6767676767676767,1.0
-1.6363636363636362,1.0
-1.595959595959596,1.0
-1.5555555555555556,1.0
-1.5151515151515151,1.0
-1.4747474747474747,1.0
-1.4343434343434343,1.0
-1.393939393939394,1.0
-1.3535353535353534,1.0
-1.3131313131313131,1.0
-1.2727272727272727,1.0
-1.2323232323232323,1.0
-1.1919191919191918,1.0
-1.1515151515151514,1.0
-1.1111111111111112,1.0
-1.0707070707070705,1.0
-1.0303030303030303,1.0
-0.9898989898989898,0.9898989898989898
-0.9494949494949494,0.9494949494949494
-0.909090909090909,0.909090909090909
-0.8686868686868685,0.8686868686868685
-0.8282828282828283,0.8282828282828283
-0.7878787878787878,0.7878787878787878
-0.7474747474747474,0.7474747474747474
-0.707070707070707,0.707070707070707
-0.6666666666666665,0.6666666666666665
-0.6262626262626261,0.6262626262626261
-0.5858585858585856,0.5858585858585856
-0.5454545454545454,0.5454545454545454
-0.505050505050505,0.505050505050505
-0.46464646464646453,0.46464646464646453
-0.4242424242424241,0.4242424242424241
-0.38383838383838365,0.38383838383838365
-0.3434343434343432,0.3434343434343432
-0.303030303030303,0.303030303030303
-0.26262626262626254,0.26262626262626254
-0.2222222222222221,0.2222222222222221
-0.18181818181818166,0.18181818181818166
-0.14141414141414121,0.14141414141414121
-0.10101010101010077,0.10101010101010077
-0.06060606060606055,0.06060606060606055
-0.02020202020202011,0.02020202020202011
0.020202020202020332,0.020202020202020332
0.060606060606060996,0.060606060606060996
0.10101010101010122,0.10101010101010122
0.14141414141414144,0.14141414141414144
0.1818181818181821,0.1818181818181821
0.22222222222222232,0.22222222222222232
0.262626262626263,0.262626262626263
0.3030303030303032,0.3030303030303032
0.3434343434343434,0.3434343434343434
0.3838383838383841,0.3838383838383841
0.4242424242424243,0.4242424242424243
0.464646464646465,0.464646464646465
0.5050505050505052,0.5050505050505052
0.5454545454545459,0.5454545454545459
0.5858585858585861,0.5858585858585861
0.6262626262626263,0.6262626262626263
0.666666666666667,0.666666666666667
0.7070707070707072,0.7070707070707072
0.7474747474747478,0.7474747474747478
0.7878787878787881,0.7878787878787881
0.8282828282828287,0.8282828282828287
0.868686868686869,0.868686868686869
0.9090909090909092,0.9090909090909092
0.9494949494949498,0.9494949494949498
0.9898989898989901,0.9898989898989901
1.0303030303030307,1.0
1.070707070707071,1.0
1.1111111111111112,1.0
1.1515151515151518,1.0
1.191919191919192,1.0
1.2323232323232327,1.0
1.272727272727273,1.0
1.3131313131313136,1.0
1.3535353535353538,1.0
1.393939393939394,1.0
1.4343434343434347,1.0
1.474747474747475,1.0
1.5151515151515156,1.0
1.5555555555555558,1.0
1.5959595959595965,1.0
1.6363636363636367,1.0
1.676767676767677,1.0
1.7171717171717176,1.0
1.7575757575757578,1.0
1.7979797979797985,1.0
1.8383838383838387,1.0
1.878787878787879,1.0
1.9191919191919196,1.0
1.9595959595959598,1.0
2.0,1.0
